drug,miRNA,disease
DB00169,let-7i,D007822
DB00169,let-7i,D012516
DB00169,let-7i,D017544
DB00169,let-7i,D006949
DB00169,let-7i,D008228
DB00169,let-7i,D008113
DB00169,let-7i,D008103
DB00169,let-7i,D018281
DB00169,let-7i,D002296
DB00169,let-7i,D002658
DB00169,let-7i,D006333
DB00169,let-7i,D013274
DB00169,let-7i,D008268
DB00169,let-7i,D003930
DB00169,let-7i,D002386
DB00169,let-7i,D000077216
DB00169,let-7i,D001172
DB00169,let-7i,D002561
DB00169,let-7i,D009190
DB00169,let-7i,D066126
DB00169,let-7i,D013119
DB00169,let-7i,D009101
DB00169,let-7i,D007674
DB00169,let-7i,D011236
DB00169,let-7i,D016640
DB00169,let-7i,D011471
DB00169,let-7i,D002318
DB00169,let-7i,D053713
DB00169,let-7i,D002779
DB00169,let-7i,D024821
DB00169,let-7i,D006323
DB00169,let-7i,D005910
DB00169,let-7i,D008223
DB00169,let-7i,D015459
DB00169,let-7i,D009133
DB00169,let-7i,D003865
DB00169,let-7i,D029424
DB00169,let-7i,D064726
DB00169,let-7i,D015433
DB00169,let-7i,D001281
DB00169,let-7i,D007249
DB00169,let-7i,D001022
DB00169,let-7i,D015451
DB00169,let-7i,D055959
DB00169,let-7i,D012164
DB00169,let-7i,D000075222
DB00169,let-7i,D013964
DB00169,let-7i,D000077274
DB00169,let-7i,D007938
DB00169,let-7i,D010911
DB00169,let-7i,D012509
DB00169,let-7i,D010182
DB00169,let-7i,D011230
DB00169,let-7i,D007333
DB00169,let-7i,D001008
DB00169,let-7i,D001523
DB00169,let-7i,D010922
DB00169,let-7i,D019970
DB00169,let-7i,D011658
DB00169,let-7i,D019636
DB00169,let-7i,D004314
DB00169,let-7i,D003922
DB00169,let-7i,D008107
DB00169,let-7i,D000163
DB00169,let-7i,D006509
DB00169,let-7i,D020345
DB00169,let-7i,D004806
DB00169,let-7i,D005922
DB00169,let-7i,D012128
DB00169,let-7i,D005355
DB00169,let-7i,D001327
DB00169,let-7i,D055370
DB00169,let-7i,D000437
DB00169,let-7i,D012595
DB00169,let-7i,D020961
DB00169,let-7i,D050197
DB00169,let-7i,D008269
DB00169,let-7i,D016403
DB00169,let-7i,D002545
DB00169,let-7i,D002972
DB00169,let-7i,D054990
DB00169,let-7i,D000026
DB00169,let-7i,D064129
DB00169,let-7i,D006973
DB00169,let-7i,D058226
DB00169,let-7i,D015212
DB00169,let-7i,D020388
DB00169,let-7i,D015428
DB00169,let-7i,D008659
DB00169,let-7i,D017379
DB00169,let-7i,D010190
DB00169,let-7i,D009062
DB00169,let-7i,D014029
DB00169,let-7i,D002295
DB00169,let-7i,D000236
DB00169,let-7i,C537017
DB00169,let-7i,C536494
DB00169,let-7i,D009103
DB00169,let-7i,D003424
DB00169,let-7i,D013921
DB00169,let-7i,D011655
DB00169,let-7i,D015535
DB00169,let-7i,D054198
DB00169,let-7i,D003327
DB00169,let-7i,D004833
DB00169,let-7i,D004827
DB00169,let-7i,D005317
DB00169,let-7i,D006976
DB00169,let-7i,D016543
DB00169,let-7i,D015470
DB00169,let-7i,D008527
DB00169,let-7i,D002294
DB00169,let-7i,D052016
DB00169,let-7i,D065626
DB00169,let-7i,D009447
DB00169,let-7i,D006223
DB00169,let-7i,D063647
DB00169,let-7i,D002446
DB00169,let-7i,D014277
DB00169,let-7i,D017545
DB00169,let-7i,D010534
DB00169,let-7i,D015427
DB00169,let-7i,D003072
DB00169,let-7i,D005706
DB00169,let-7i,D013272
DB00169,let-7i,D014890
DB00169,let-7i,D065627
DB00169,let-7i,D009080
DB00169,let-7i,D057765
DB00169,let-7i,D004719
DB00169,let-7i,D011014
DB00169,let-7i,D050171
DB00169,let-7i,D000690
DB00169,let-7i,D055113
DB00169,let-7i,D009202
DB00169,let-7i,D014947
DB00169,let-7i,D014652
DB00169,let-7i,D008180
DB00169,let-7f,D002357
DB00169,let-7f,D034701
DB00169,let-7f,D006566
DB00169,let-7f,D000077273
DB00169,let-7f,D000795
DB00169,let-7f,D018239
DB00169,let-7f,D007822
DB00169,let-7f,D014657
DB00169,let-7f,D004769
DB00169,let-7f,D006689
DB00169,let-7f,D058922
DB00169,let-7f,D009298
DB00169,let-7f,D010505
DB00169,let-7f,D001661
DB00169,let-7f,D050500
DB00169,let-7f,D000081029
DB00169,let-7f,D009767
DB00169,let-7f,D001228
DB00169,let-7f,D020370
DB00169,let-7f,D006457
DB00169,let-7f,D000751
DB00169,let-7f,D020371
DB00169,let-7f,D006402
DB00169,let-7f,D018218
DB00169,let-7f,D001289
DB00169,let-7f,D012173
DB00169,let-7f,D058249
DB00169,let-7f,D011832
DB00169,let-7f,D009157
DB00169,let-7f,D011671
DB00169,let-7f,C535608
DB00169,let-7f,D060825
DB00169,let-7f,D014397
DB00169,let-7f,D009442
DB00169,let-7f,D009456
DB00169,let-7f,D053201
DB00169,let-7f,D015464
DB00169,let-7f,D012859
DB00169,let-7f,D006561
DB00169,let-7f,D059226
DB00169,let-7f,C535531
DB00169,let-7f,C562602
DB00169,let-7f,D014605
DB00169,let-7f,D017086
DB00169,let-7f,D014929
DB00169,let-7f,D018269
DB00169,let-7f,D013272
DB00169,let-7f,D014890
DB00169,let-7f,D065627
DB00169,let-7f,D009080
DB00169,let-7f,D057765
DB00467,let-7a,D007249
DB00467,let-7a,D001022
DB00467,let-7a,D001228
DB00467,let-7a,D020370
DB00467,let-7a,D015451
DB00467,let-7a,D006457
DB00467,let-7a,D055959
DB00467,let-7a,D000751
DB00467,let-7a,D012164
DB00467,let-7a,D006332
DB00467,let-7a,D000075222
DB00467,let-7a,D013964
DB00467,let-7a,D000077274
DB00467,let-7a,D007938
DB00467,let-7a,D020371
DB00467,let-7a,D006402
DB00467,let-7a,D010911
DB00467,let-7a,D011085
DB00467,let-7a,D010182
DB00467,let-7a,D007333
DB00467,let-7a,D001008
DB00467,let-7a,D010922
DB00467,let-7a,D019970
DB00467,let-7a,D018218
DB00467,let-7a,D011658
DB00467,let-7a,D019636
DB00467,let-7a,D001289
DB00467,let-7a,D004314
DB00467,let-7a,D012173
DB00467,let-7a,D000163
DB00467,let-7a,D006509
DB00467,let-7a,D058249
DB00467,let-7a,D020345
DB00467,let-7a,D004806
DB00467,let-7a,D005922
DB00467,let-7a,D012128
DB00467,let-7a,D005355
DB00467,let-7a,D001327
DB00467,let-7a,D000437
DB00467,let-7a,D005909
DB00467,let-7a,D012595
DB00467,let-7a,D058065
DB00467,let-7a,D020961
DB00467,let-7a,D011832
DB00467,let-7a,D050197
DB00467,let-7a,D008269
DB00467,let-7a,D016403
DB00467,let-7a,D002545
DB00467,let-7a,D002972
DB00467,let-7a,D054990
DB00467,let-7a,D016889
DB00467,let-7a,D009157
DB00467,let-7a,D000026
DB00467,let-7a,D064129
DB00467,let-7a,D058226
DB00467,let-7a,D000077192
DB00467,let-7a,D015212
DB00467,let-7a,D020388
DB00467,let-7a,D015428
DB00467,let-7a,D008659
DB00467,let-7a,D017379
DB00467,let-7a,D010190
DB00467,let-7a,D009062
DB00467,let-7a,D011671
DB00467,let-7a,C535608
DB00467,let-7a,D014029
DB00467,let-7a,D002295
DB00467,let-7a,D000083242
DB00467,let-7a,D000236
DB00467,let-7a,C537017
DB00467,let-7a,D060825
DB00467,let-7a,C536494
DB00467,let-7a,D014397
DB00467,let-7a,D009103
DB00467,let-7a,D003424
DB00467,let-7a,D013921
DB00467,let-7a,D011655
DB00467,let-7a,D009442
DB00467,let-7a,D009456
DB00467,let-7a,D015535
DB00467,let-7a,D053201
DB00467,let-7a,D012859
DB00467,let-7a,D003324
DB00467,let-7a,D004715
DB00467,let-7a,D003327
DB00467,let-7a,D004833
DB00467,let-7a,D005317
DB00467,let-7a,D006976
DB00467,let-7a,D006561
DB00467,let-7a,D016543
DB00467,let-7a,D015470
DB00467,let-7a,D008527
DB00467,let-7a,D059226
DB00467,let-7a,D052016
DB00467,let-7a,D009447
DB00467,let-7a,D006223
DB00467,let-7a,D016393
DB00467,let-7a,C535531
DB00467,let-7a,D002446
DB00467,let-7a,C562602
DB00467,let-7a,D014277
DB00467,let-7a,D002280
DB00467,let-7a,D017545
DB00467,let-7a,D010534
DB00467,let-7a,D015427
DB00467,let-7a,D014605
DB00467,let-7a,D017086
DB00467,let-7a,D003072
DB00467,let-7a,D014929
DB00467,let-7a,D018269
DB00467,let-7a,D005706
DB00467,let-7a,D002278
DB00467,let-7a,D007511
DB00467,let-7a,D013272
DB00467,let-7a,D008288
DB00467,let-7a,D014890
DB00467,let-7a,D003876
DB00467,let-7a,D065627
DB00467,let-7a,D010001
DB00467,let-7a,D007248
DB00467,let-7a,D003323
DB00467,let-7a,D009080
DB00467,let-7a,D057765
DB00467,let-7a,D000755
DB00467,let-7a,D004938
DB00467,let-7a,D004719
DB00467,let-7a,D050171
DB00467,let-7a,C536629
DB00467,let-7a,D018979
DB00467,let-7a,D055113
DB00467,let-7a,D011470
DB00467,let-7a,D009202
DB00467,let-7a,D014947
DB00467,let-7a,D014652
DB00467,let-7a,D056735
DB00467,let-7a,D010518
DB00467,let-7a,D008180
DB00467,let-7e,D003920
DB00467,let-7e,D008175
DB00467,let-7e,D000544
DB00467,let-7e,D010003
DB00467,let-7e,D009203
DB00467,let-7e,D058186
DB00467,let-7e,D009765
DB00467,let-7e,D000077273
DB00467,let-7e,D012559
DB00467,let-7e,D010051
DB00467,let-7e,D000086382
DB00467,let-7e,D000077195
DB00467,let-7e,D010300
DB00467,let-7e,D003110
DB00467,let-7e,D012516
DB00467,let-7e,D001249
DB00467,let-7e,D013981
DB00467,let-7e,D008113
DB00467,let-7e,D008103
DB00467,let-7e,D006689
DB00467,let-7e,D014376
DB00467,let-7e,D007674
DB00467,let-7e,D011236
DB00467,let-7e,D011471
DB00467,let-7e,D002779
DB00467,let-7e,D000081029
DB00467,let-7e,D001749
DB00467,let-7e,D003865
DB00467,let-7e,D029424
DB00467,let-7e,D001281
DB00467,let-7e,D007249
DB00467,let-7e,D001022
DB00467,let-7e,D001228
DB00467,let-7e,D020370
DB00467,let-7e,D015451
DB00467,let-7e,D006457
DB00467,let-7e,D055959
DB00467,let-7e,D000751
DB00467,let-7e,D012164
DB00467,let-7e,D006332
DB00467,let-7e,D000075222
DB00467,let-7e,D013964
DB00467,let-7e,D000077274
DB00467,let-7e,D007938
DB00467,let-7e,D020371
DB00467,let-7e,D006402
DB00467,let-7e,D010911
DB00467,let-7e,D011085
DB00467,let-7e,D011230
DB00467,let-7e,D001523
DB00467,let-7e,D003922
DB00467,let-7e,D008107
DB00467,let-7e,D055370
DB00467,let-7e,D006973
DB00467,let-7e,D002292
DB00467,let-7e,D015464
DB00467,let-7e,D054198
DB00467,let-7e,D004827
DB00467,let-7e,D002294
DB00467,let-7e,D065626
DB00467,let-7e,D063647
DB00467,let-7e,D000860
DB00467,let-7e,D054058
DB00467,let-7e,D011014
DB00467,let-7e,D000690
DB00467,let-7d,D000544
DB00467,let-7d,D009203
DB00467,let-7d,D058186
DB00467,let-7d,D009765
DB00467,let-7d,D000077273
DB00467,let-7d,D000077277
DB00467,let-7d,D011225
DB00467,let-7d,D010051
DB00467,let-7d,D000795
DB00467,let-7d,D002583
DB00467,let-7d,D000077195
DB00467,let-7d,D010300
DB00467,let-7d,D003110
DB00467,let-7d,D018805
DB00467,let-7d,D012516
DB00467,let-7d,D008103
DB00467,let-7d,D002296
DB00467,let-7d,D008268
DB00467,let-7d,D006689
DB00467,let-7d,D002386
DB00467,let-7d,D000077216
DB00467,let-7d,D001172
DB00467,let-7d,D009190
DB00467,let-7d,D014376
DB00467,let-7d,D009101
DB00467,let-7d,D007674
DB00467,let-7d,D011236
DB00467,let-7d,D002318
DB00467,let-7d,D000081029
DB00467,let-7d,D009133
DB00467,let-7d,D001749
DB00467,let-7d,D029424
DB00467,let-7d,D001281
DB00467,let-7d,D011085
DB00467,let-7d,D012509
DB00467,let-7d,D010182
DB00467,let-7d,D007333
DB00467,let-7d,D001008
DB00467,let-7d,D010922
DB00467,let-7d,D019970
DB00467,let-7d,D018218
DB00467,let-7d,D011658
DB00467,let-7d,D019636
DB00467,let-7d,D001289
DB00467,let-7d,D004314
DB00467,let-7d,D012173
DB00467,let-7d,D000163
DB00467,let-7d,D006509
DB00467,let-7d,D058249
DB00467,let-7d,D020345
DB00467,let-7d,D004806
DB00467,let-7d,D005922
DB00467,let-7d,D012128
DB00467,let-7d,D005355
DB00467,let-7d,D001327
DB00467,let-7d,D000437
DB00467,let-7d,D005909
DB00467,let-7d,D012595
DB00467,let-7d,D058065
DB00467,let-7d,D006973
DB00467,let-7d,D002292
DB00467,let-7d,D015464
DB00467,let-7d,D054198
DB00467,let-7d,D004827
DB00467,let-7d,D002294
DB00467,let-7d,D065626
DB00467,let-7d,D063647
DB00467,let-7d,D000860
DB00467,let-7d,D054058
DB00467,let-7d,D011014
DB00467,let-7d,D000690
DB00467,let-7c,D010003
DB00467,let-7c,D058186
DB00467,let-7c,D011225
DB00467,let-7c,D012559
DB00467,let-7c,D002583
DB00467,let-7c,D003924
DB00467,let-7c,D008171
DB00467,let-7c,D000077195
DB00467,let-7c,D010300
DB00467,let-7c,D008545
DB00467,let-7c,D003110
DB00467,let-7c,D012516
DB00467,let-7c,D013981
DB00467,let-7c,D008103
DB00467,let-7c,D006689
DB00467,let-7c,D002386
DB00467,let-7c,D000077216
DB00467,let-7c,D001172
DB00467,let-7c,D010505
DB00467,let-7c,D009101
DB00467,let-7c,D007674
DB00467,let-7c,D001661
DB00467,let-7c,D007246
DB00467,let-7c,D002779
DB00467,let-7c,D009133
DB00467,let-7c,D015433
DB00467,let-7c,D001281
DB00467,let-7c,D003928
DB00467,let-7c,D007938
DB00467,let-7c,D012509
DB00467,let-7c,D011230
DB00467,let-7c,D001523
DB00467,let-7c,D004314
DB00467,let-7c,D003922
DB00467,let-7c,D008107
DB00467,let-7c,D055370
DB00467,let-7c,D020961
DB00467,let-7c,D011832
DB00467,let-7c,D050197
DB00467,let-7c,D008269
DB00467,let-7c,D016403
DB00467,let-7c,D002545
DB00467,let-7c,D002972
DB00467,let-7c,D054990
DB00467,let-7c,D016889
DB00467,let-7c,D009157
DB00467,let-7c,D000026
DB00467,let-7c,D064129
DB00467,let-7c,D058226
DB00467,let-7c,D000077192
DB00467,let-7c,D015212
DB00467,let-7c,D020388
DB00467,let-7c,D015428
DB00467,let-7c,D008659
DB00467,let-7c,D017379
DB00467,let-7c,D010190
DB00467,let-7c,D009062
DB00467,let-7c,D011671
DB00467,let-7c,C535608
DB00467,let-7c,D014029
DB00467,let-7c,D002295
DB00467,let-7c,D015464
DB00467,let-7c,D054198
DB00467,let-7c,D004827
DB00467,let-7c,D002294
DB00467,let-7c,D065626
DB00467,let-7c,D063647
DB00467,let-7c,D000860
DB00467,let-7c,D054058
DB00467,let-7c,D011014
DB00467,let-7c,D000690
DB00467,let-7b,D000544
DB00467,let-7b,D010003
DB00467,let-7b,D002357
DB00467,let-7b,D034701
DB00467,let-7b,D006566
DB00467,let-7b,D000072716
DB00467,let-7b,D056770
DB00467,let-7b,D006967
DB00467,let-7b,D003872
DB00467,let-7b,D000077273
DB00467,let-7b,D020964
DB00467,let-7b,D000077277
DB00467,let-7b,D011225
DB00467,let-7b,D000795
DB00467,let-7b,D000072660
DB00467,let-7b,D012175
DB00467,let-7b,D000077195
DB00467,let-7b,D018239
DB00467,let-7b,D007822
DB00467,let-7b,D017544
DB00467,let-7b,D014657
DB00467,let-7b,D004769
DB00467,let-7b,D006949
DB00467,let-7b,D008113
DB00467,let-7b,D018281
DB00467,let-7b,D002296
DB00467,let-7b,D002658
DB00467,let-7b,D006333
DB00467,let-7b,D008268
DB00467,let-7b,D003930
DB00467,let-7b,D002386
DB00467,let-7b,D058922
DB00467,let-7b,D009298
DB00467,let-7b,D009190
DB00467,let-7b,D010505
DB00467,let-7b,D014376
DB00467,let-7b,D066126
DB00467,let-7b,D013119
DB00467,let-7b,D011236
DB00467,let-7b,D010520
DB00467,let-7b,D016640
DB00467,let-7b,D001661
DB00467,let-7b,D002318
DB00467,let-7b,D053713
DB00467,let-7b,D024821
DB00467,let-7b,D006323
DB00467,let-7b,D050500
DB00467,let-7b,D008223
DB00467,let-7b,D015459
DB00467,let-7b,D064726
DB00467,let-7b,D015433
DB00467,let-7b,D009767
DB00467,let-7b,D001022
DB00467,let-7b,D001228
DB00467,let-7b,D020370
DB00467,let-7b,D015451
DB00467,let-7b,D006457
DB00467,let-7b,D000751
DB00467,let-7b,D006332
DB00467,let-7b,D000075222
DB00467,let-7b,D013964
DB00467,let-7b,D020371
DB00467,let-7b,D006402
DB00467,let-7b,D010911
DB00467,let-7b,D011085
DB00467,let-7b,D010182
DB00467,let-7b,D007333
DB00467,let-7b,D001008
DB00467,let-7b,D010922
DB00467,let-7b,D019970
DB00467,let-7b,D018218
DB00467,let-7b,D011658
DB00467,let-7b,D019636
DB00467,let-7b,D004314
DB00467,let-7b,D000163
DB00467,let-7b,D006509
DB00467,let-7b,D058249
DB00467,let-7b,D020345
DB00467,let-7b,D004806
DB00467,let-7b,D012128
DB00467,let-7b,D000437
DB00467,let-7b,D005909
DB00467,let-7b,D012595
DB00467,let-7b,D058065
DB00467,let-7b,D020961
DB00467,let-7b,D008269
DB00467,let-7b,D016403
DB00467,let-7b,D002545
DB00467,let-7b,D002972
DB00467,let-7b,D054990
DB00467,let-7b,D016889
DB00467,let-7b,D009157
DB00467,let-7b,D000026
DB00467,let-7b,D064129
DB00467,let-7b,D058226
DB00467,let-7b,D015212
DB00467,let-7b,D020388
DB00467,let-7b,D015428
DB00467,let-7b,D008659
DB00467,let-7b,D017379
DB00467,let-7b,D010190
DB00467,let-7b,D009062
DB00467,let-7b,D011671
DB00467,let-7b,C535608
DB00467,let-7b,D014029
DB00467,let-7b,D002295
DB00467,let-7b,D006223
DB00467,let-7b,D016393
DB00467,let-7b,C535531
DB00467,let-7b,D002446
DB00467,let-7b,C562602
DB00467,let-7b,D014277
DB00467,let-7b,D002280
DB00467,let-7b,D017545
DB00467,let-7b,D010534
DB00467,let-7b,D015427
DB00467,let-7b,D014605
DB00467,let-7b,D017086
DB00467,let-7b,D003072
DB00467,let-7b,D014929
DB00467,let-7b,D018269
DB00467,let-7b,D005706
DB00467,let-7b,D002278
DB00467,let-7b,D007511
DB00467,let-7b,D013272
DB00467,let-7b,D008288
DB00467,let-7b,D014890
DB00467,let-7b,D003876
DB00467,let-7b,D065627
DB00467,let-7b,D010001
DB00467,let-7b,D007248
DB00467,let-7b,D003323
DB00467,let-7b,D009080
DB00467,let-7b,D057765
DB00467,let-7b,D000755
DB00467,let-7b,D004938
DB00467,let-7b,D004719
DB00467,let-7b,D050171
DB00467,let-7b,D018979
DB00467,let-7b,D055113
DB00467,let-7b,D011470
DB00467,let-7b,D009202
DB00467,let-7b,D014947
DB00467,let-7b,D014652
DB00467,let-7b,D056735
DB00467,let-7b,D010518
DB00467,let-7b,D008180
DB00467,let-7g,D000544
DB00467,let-7g,D001943
DB00467,let-7g,D058186
DB00467,let-7g,D011225
DB00467,let-7g,D012559
DB00467,let-7g,D010024
DB00467,let-7g,D003924
DB00467,let-7g,D002289
DB00467,let-7g,D010300
DB00467,let-7g,D007822
DB00467,let-7g,D001249
DB00467,let-7g,D008113
DB00467,let-7g,D008103
DB00467,let-7g,D018281
DB00467,let-7g,D002658
DB00467,let-7g,D006689
DB00467,let-7g,D002386
DB00467,let-7g,D000077216
DB00467,let-7g,D010505
DB00467,let-7g,D007674
DB00467,let-7g,D011471
DB00467,let-7g,D007246
DB00467,let-7g,D002779
DB00467,let-7g,D006323
DB00467,let-7g,D005910
DB00467,let-7g,D008223
DB00467,let-7g,D015459
DB00467,let-7g,D009133
DB00467,let-7g,D029424
DB00467,let-7g,D001281
DB00467,let-7g,D012164
DB00467,let-7g,D013964
DB00467,let-7g,D000077274
DB00467,let-7g,D012509
DB00467,let-7g,D011230
DB00467,let-7g,D001523
DB00467,let-7g,D003922
DB00467,let-7g,D008107
DB00467,let-7g,D055370
DB00467,let-7g,D005909
DB00467,let-7g,D050197
DB00467,let-7g,D016403
DB00467,let-7g,D000083242
DB00467,let-7g,D015464
DB00467,let-7g,D054198
DB00467,let-7g,D004827
DB00467,let-7g,D005317
DB00467,let-7g,D002294
DB00467,let-7g,D065626
DB00467,let-7g,D006223
DB00467,let-7g,D016393
DB00467,let-7g,C535531
DB00467,let-7g,D002446
DB00467,let-7g,C562602
DB00467,let-7g,D014277
DB00467,let-7g,D002280
DB00467,let-7g,D017545
DB00467,let-7g,D010534
DB00467,let-7g,D015427
DB00467,let-7g,D014605
DB00467,let-7g,D017086
DB00467,let-7g,D003072
DB00467,let-7g,D014929
DB00467,let-7g,D018269
DB00467,let-7g,D005706
DB00467,let-7g,D000860
DB00467,let-7g,D054058
DB00467,let-7g,D011014
DB00467,let-7g,D000690
DB00467,let-7i,D003920
DB00467,let-7i,D010003
DB00467,let-7i,D002357
DB00467,let-7i,D009765
DB00467,let-7i,D005757
DB00467,let-7i,D034701
DB00467,let-7i,D006566
DB00467,let-7i,D000072716
DB00467,let-7i,D006967
DB00467,let-7i,D003872
DB00467,let-7i,D000077273
DB00467,let-7i,D020964
DB00467,let-7i,D000077277
DB00467,let-7i,D011225
DB00467,let-7i,D000795
DB00467,let-7i,D010024
DB00467,let-7i,D000086382
DB00467,let-7i,D000072660
DB00467,let-7i,D012175
DB00467,let-7i,D008171
DB00467,let-7i,D000077195
DB00467,let-7i,D018239
DB00467,let-7i,D018805
DB00467,let-7i,D017544
DB00467,let-7i,D014657
DB00467,let-7i,D004769
DB00467,let-7i,D013981
DB00467,let-7i,D006949
DB00467,let-7i,D008228
DB00467,let-7i,D008113
DB00467,let-7i,D018281
DB00467,let-7i,D002296
DB00467,let-7i,D002658
DB00467,let-7i,D006333
DB00467,let-7i,D008268
DB00467,let-7i,D003930
DB00467,let-7i,D002386
DB00467,let-7i,D000077216
DB00467,let-7i,D058922
DB00467,let-7i,D009298
DB00467,let-7i,D001172
DB00467,let-7i,D002561
DB00467,let-7i,D009190
DB00467,let-7i,D010505
DB00467,let-7i,D066126
DB00467,let-7i,D013119
DB00467,let-7i,D009101
DB00467,let-7i,D011236
DB00467,let-7i,D010520
DB00467,let-7i,D016640
DB00467,let-7i,D001661
DB00467,let-7i,D002318
DB00467,let-7i,D053713
DB00467,let-7i,D024821
DB00467,let-7i,D006323
DB00467,let-7i,D050500
DB00467,let-7i,D000081029
DB00467,let-7i,D008223
DB00467,let-7i,D015459
DB00467,let-7i,D003865
DB00467,let-7i,D064726
DB00467,let-7i,D015433
DB00467,let-7i,D009767
DB00467,let-7i,D007249
DB00467,let-7i,D001022
DB00467,let-7i,D001228
DB00467,let-7i,D020370
DB00467,let-7i,D015451
DB00467,let-7i,D006457
DB00467,let-7i,D055959
DB00467,let-7i,D000751
DB00467,let-7i,D012164
DB00467,let-7i,D000075222
DB00467,let-7i,D013964
DB00467,let-7i,D000077274
DB00467,let-7i,D007938
DB00467,let-7i,D020371
DB00467,let-7i,D006402
DB00467,let-7i,D010911
DB00467,let-7i,D010182
DB00467,let-7i,D007333
DB00467,let-7i,D001008
DB00467,let-7i,D010922
DB00467,let-7i,D019970
DB00467,let-7i,D018218
DB00467,let-7i,D011658
DB00467,let-7i,D019636
DB00467,let-7i,D001289
DB00467,let-7i,D004314
DB00467,let-7i,D012173
DB00467,let-7i,D000163
DB00467,let-7i,D006509
DB00467,let-7i,D058249
DB00467,let-7i,D020345
DB00467,let-7i,D004806
DB00467,let-7i,D005922
DB00467,let-7i,D012128
DB00467,let-7i,D005355
DB00467,let-7i,D001327
DB00467,let-7i,D000437
DB00467,let-7i,D012595
DB00467,let-7i,D020961
DB00467,let-7i,D011832
DB00467,let-7i,D050197
DB00467,let-7i,D008269
DB00467,let-7i,D016403
DB00467,let-7i,D002545
DB00467,let-7i,D002972
DB00467,let-7i,D054990
DB00467,let-7i,D009157
DB00467,let-7i,D000026
DB00467,let-7i,D064129
DB00467,let-7i,D058226
DB00467,let-7i,D015212
DB00467,let-7i,D020388
DB00467,let-7i,D015428
DB00467,let-7i,D008659
DB00467,let-7i,D017379
DB00467,let-7i,D010190
DB00467,let-7i,D009062
DB00467,let-7i,D011671
DB00467,let-7i,C535608
DB00467,let-7i,D014029
DB00467,let-7i,D002295
DB00467,let-7i,D000236
DB00467,let-7i,C537017
DB00467,let-7i,D060825
DB00467,let-7i,C536494
DB00467,let-7i,D014397
DB00467,let-7i,D009103
DB00467,let-7i,D003424
DB00467,let-7i,D013921
DB00467,let-7i,D011655
DB00467,let-7i,D009442
DB00467,let-7i,D009456
DB00467,let-7i,D015535
DB00467,let-7i,D053201
DB00467,let-7i,D012859
DB00467,let-7i,D003327
DB00467,let-7i,D004833
DB00467,let-7i,D005317
DB00467,let-7i,D006976
DB00467,let-7i,D006561
DB00467,let-7i,D016543
DB00467,let-7i,D015470
DB00467,let-7i,D008527
DB00467,let-7i,D059226
DB00467,let-7i,D052016
DB00467,let-7i,D009447
DB00467,let-7i,D006223
DB00467,let-7i,C535531
DB00467,let-7i,D002446
DB00467,let-7i,C562602
DB00467,let-7i,D014277
DB00467,let-7i,D017545
DB00467,let-7i,D010534
DB00467,let-7i,D015427
DB00467,let-7i,D014605
DB00467,let-7i,D017086
DB00467,let-7i,D003072
DB00467,let-7i,D014929
DB00467,let-7i,D018269
DB00467,let-7i,D005706
DB00467,let-7i,D004719
DB00467,let-7i,D050171
DB00467,let-7i,C536629
DB00467,let-7i,D018979
DB00467,let-7i,D055113
DB00467,let-7i,D011470
DB00467,let-7i,D009202
DB00467,let-7i,D014947
DB00467,let-7i,D014652
DB00467,let-7i,D056735
DB00467,let-7i,D010518
DB00467,let-7i,D008180
DB00467,let-7f,D008175
DB00467,let-7f,D009203
DB00467,let-7f,D058186
DB00467,let-7f,D009765
DB00467,let-7f,D000072716
DB00467,let-7f,D056770
DB00467,let-7f,D012559
DB00467,let-7f,D010051
DB00467,let-7f,D010024
DB00467,let-7f,D010300
DB00467,let-7f,D008545
DB00467,let-7f,D017544
DB00467,let-7f,D013981
DB00467,let-7f,D013274
DB00467,let-7f,D006689
DB00467,let-7f,D000077216
DB00467,let-7f,D002561
DB00467,let-7f,D066126
DB00467,let-7f,D009101
DB00467,let-7f,D007674
DB00467,let-7f,D010520
DB00467,let-7f,D007246
DB00467,let-7f,D002779
DB00467,let-7f,D005910
DB00467,let-7f,D008223
DB00467,let-7f,D015459
